"variable" "activity_name" "subject_id" "mean(value)"
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 23 -0.0463117766203704
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 24 -0.497152238363636
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 25 -0.664713625172414
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 26 -0.4187798104
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 27 -0.440546586136364
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 28 -0.340417305565217
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 29 -0.539174456458333
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 30 -0.574337006451613
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 1 -0.59488286509434
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 2 -0.572816438541667
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 3 -0.658861401355932
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 4 -0.686978374423077
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 5 -0.47348816787234
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 6 -0.342895367921569
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 7 -0.661969771960784
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 8 -0.400664014146341
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 9 -0.672840561836735
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 10 -0.523462968510638
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 11 -0.757314813888889
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 12 -0.674972132307692
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 13 -0.631964902181818
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 14 -0.399921949557407
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 15 -0.663637117708333
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 16 -0.737705162156863
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 17 -0.637367490625
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 18 -0.781652689310345
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 19 -0.372790526575
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 20 -0.37192841627451
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 21 -0.577935642978723
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 22 -0.568111869047619
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 23 -0.504367150588235
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 24 -0.658751629152542
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 25 -0.777106026615385
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 26 -0.648099850181818
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 27 -0.699895090784314
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 28 -0.620279797647059
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 29 -0.617340803061225
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 30 -0.718780256769231
"tBodyGyroMag" "LAYING" 1 -0.874759548
"tBodyGyroMag" "LAYING" 2 -0.950011569583333
"tBodyGyroMag" "LAYING" 3 -0.951564751451613
"tBodyGyroMag" "LAYING" 4 -0.930236462592593
"tBodyGyroMag" "LAYING" 5 -0.946938300576923
"tBodyGyroMag" "LAYING" 6 -0.908980174736842
"tBodyGyroMag" "LAYING" 7 -0.915793634807692
"tBodyGyroMag" "LAYING" 8 -0.924253348518518
"tBodyGyroMag" "LAYING" 9 -0.9071250998
"tBodyGyroMag" "LAYING" 10 -0.937590998793103
"tBodyGyroMag" "LAYING" 11 -0.952523752105263
"tBodyGyroMag" "LAYING" 12 -0.9308405935
"tBodyGyroMag" "LAYING" 13 -0.944303111935484
"tBodyGyroMag" "LAYING" 14 -0.904665418431373
"tBodyGyroMag" "LAYING" 15 -0.944605127222222
"tBodyGyroMag" "LAYING" 16 -0.951777099571429
"tBodyGyroMag" "LAYING" 17 -0.960733121690141
"tBodyGyroMag" "LAYING" 18 -0.980740846769231
"tBodyGyroMag" "LAYING" 19 -0.953263432771084
"tBodyGyroMag" "LAYING" 20 -0.9604473725
"tBodyGyroMag" "LAYING" 21 -0.949278890222222
"tBodyGyroMag" "LAYING" 22 -0.926616373333333
"tBodyGyroMag" "LAYING" 23 -0.949418000972222
"tBodyGyroMag" "LAYING" 24 -0.953791512638889
"tBodyGyroMag" "LAYING" 25 -0.809688545342466
"tBodyGyroMag" "LAYING" 26 -0.951863594736842
"tBodyGyroMag" "LAYING" 27 -0.966917594459459
"tBodyGyroMag" "LAYING" 28 -0.93710692125
"tBodyGyroMag" "LAYING" 29 -0.971923623043478
"tBodyGyroMag" "LAYING" 30 -0.962284921142857
"tBodyGyroMag" "SITTING" 1 -0.93089249
"tBodyGyroMag" "SITTING" 2 -0.946035087173913
"tBodyGyroMag" "SITTING" 3 -0.919354372307692
"tBodyGyroMag" "SITTING" 4 -0.9260633138
"tBodyGyroMag" "SITTING" 5 -0.934301646590909
"tBodyGyroMag" "SITTING" 6 -0.932703812181818
"tBodyGyroMag" "SITTING" 7 -0.897870535
"tBodyGyroMag" "SITTING" 8 -0.93268224326087
"tBodyGyroMag" "SITTING" 9 -0.9032355368
"tBodyGyroMag" "SITTING" 10 -0.944202043703704
"tBodyGyroMag" "SITTING" 11 -0.951884472075472
"tBodyGyroMag" "SITTING" 12 -0.941907240784314
"tBodyGyroMag" "SITTING" 13 -0.951142644081633
"tBodyGyroMag" "SITTING" 14 -0.942756369259259
"tBodyGyroMag" "SITTING" 15 -0.957331628305085
"tBodyGyroMag" "SITTING" 16 -0.946417382463768
"tBodyGyroMag" "SITTING" 17 -0.967177744375
"tBodyGyroMag" "SITTING" 18 -0.977634992105263
"tBodyGyroMag" "SITTING" 19 -0.942229043835616
"tBodyGyroMag" "SITTING" 20 -0.939574435606061
"tBodyGyroMag" "SITTING" 21 -0.964971113764706
"tBodyGyroMag" "SITTING" 22 -0.942077432741935
"tBodyGyroMag" "SITTING" 23 -0.936593426911765
"tBodyGyroMag" "SITTING" 24 -0.964633252352941
"tBodyGyroMag" "SITTING" 25 -0.966568718615385
"tBodyGyroMag" "SITTING" 26 -0.954052945897436
"tBodyGyroMag" "SITTING" 27 -0.963565474
"tBodyGyroMag" "SITTING" 28 -0.955175567083333
"tBodyGyroMag" "SITTING" 29 -0.962377332166667
"tBodyGyroMag" "SITTING" 30 -0.955847323870968
"tBodyGyroMag" "STANDING" 1 -0.976493792830189
"tBodyGyroMag" "STANDING" 2 -0.963466341851852
"tBodyGyroMag" "STANDING" 3 -0.892089349344262
"tBodyGyroMag" "STANDING" 4 -0.900982100535714
"tBodyGyroMag" "STANDING" 5 -0.900671630714286
"tBodyGyroMag" "STANDING" 6 -0.939404744385965
"tBodyGyroMag" "STANDING" 7 -0.943425564528302
"tBodyGyroMag" "STANDING" 8 -0.952848496851852
"tBodyGyroMag" "STANDING" 9 -0.921030223111111
"tBodyGyroMag" "STANDING" 10 -0.929787259772727
"tBodyGyroMag" "STANDING" 11 -0.979978011489362
"tBodyGyroMag" "STANDING" 12 -0.888101372786885
"tBodyGyroMag" "STANDING" 13 -0.95782537245614
"tBodyGyroMag" "STANDING" 14 -0.943530016833333
"tBodyGyroMag" "STANDING" 15 -0.946961381132076
"tBodyGyroMag" "STANDING" 16 -0.972528178205128
"tBodyGyroMag" "STANDING" 17 -0.978184576538462
"tBodyGyroMag" "STANDING" 18 -0.963006793150685
"tBodyGyroMag" "STANDING" 19 -0.94174504109589
"tBodyGyroMag" "STANDING" 20 -0.883675028630137
"tBodyGyroMag" "STANDING" 21 -0.949837151797753
"tBodyGyroMag" "STANDING" 22 -0.931624303968254
"tBodyGyroMag" "STANDING" 23 -0.938430293382353
"tBodyGyroMag" "STANDING" 24 -0.954518594057971
"tBodyGyroMag" "STANDING" 25 -0.967077442837838
"tBodyGyroMag" "STANDING" 26 -0.968673955540541
"tBodyGyroMag" "STANDING" 27 -0.968702956625
"tBodyGyroMag" "STANDING" 28 -0.894242469620253
"tBodyGyroMag" "STANDING" 29 -0.980657340461539
"tBodyGyroMag" "STANDING" 30 -0.913890564915254
"tBodyGyroMag" "WALKING" 1 -0.160979552536842
"tBodyGyroMag" "WALKING" 2 -0.446549092881356
"tBodyGyroMag" "WALKING" 3 -0.466411754137931
"tBodyGyroMag" "WALKING" 4 -0.49779220106
"tBodyGyroMag" "WALKING" 5 -0.355933083571429
"tBodyGyroMag" "WALKING" 6 -0.281207841122807
"tBodyGyroMag" "WALKING" 7 -0.305959351403509
"tBodyGyroMag" "WALKING" 8 -0.00310243820125
"tBodyGyroMag" "WALKING" 9 -0.294542266826923
"tBodyGyroMag" "WALKING" 10 -0.156458730358491
"tBodyGyroMag" "WALKING" 11 -0.421801673559322
"tBodyGyroMag" "WALKING" 12 -0.35593036512
"tBodyGyroMag" "WALKING" 13 -0.218669558421053
"tBodyGyroMag" "WALKING" 14 -0.137208741864407
"tBodyGyroMag" "WALKING" 15 -0.243711124444444
"tBodyGyroMag" "WALKING" 16 -0.485931932745098
"tBodyGyroMag" "WALKING" 17 -0.335009836885246
"tBodyGyroMag" "WALKING" 18 -0.500471147857143
"tBodyGyroMag" "WALKING" 19 0.100045071430769
"tBodyGyroMag" "WALKING" 20 0.0686275147882353
"tBodyGyroMag" "WALKING" 21 -0.284775644807692
"tBodyGyroMag" "WALKING" 22 -0.210608043717391
"tBodyGyroMag" "WALKING" 23 -0.0120968259523729
"tBodyGyroMag" "WALKING" 24 -0.403064156896552
"tBodyGyroMag" "WALKING" 25 -0.394362401351351
"tBodyGyroMag" "WALKING" 26 -0.392092024067797
"tBodyGyroMag" "WALKING" 27 -0.396638753684211
"tBodyGyroMag" "WALKING" 28 -0.310775945814815
"tBodyGyroMag" "WALKING" 29 -0.28057326754717
"tBodyGyroMag" "WALKING" 30 -0.0229640797463077
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 1 -0.0757412543673469
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 2 -0.162188586930426
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 3 -0.215294501244898
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 4 -0.3466062928
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 5 -0.218029835319149
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 6 0.0142677821595833
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 7 -0.18874081887234
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 8 0.0993429744078947
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 9 -0.168921400633333
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 10 -0.0238468037578947
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 11 -0.19788336026087
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 12 -0.213351510686957
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 13 -0.102114480531915
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 14 0.166340011842444
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 15 -0.121686320740476
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 16 -0.309820427234043
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 17 -0.232641763307609
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 18 -0.381022814727273
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 19 0.418004608615385
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 20 0.0938419436933333
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 21 -0.184850019535556
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 22 -0.161333309783333
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 23 0.0390915481555556
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 24 -0.304965806363636
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 25 -0.216082565601724
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 26 -0.23531462282
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 27 -0.164783206536364
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 28 -0.068246324026087
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 29 -0.122968108816667
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 30 -0.095537320533871
"tBodyGyroMag" "WALKING_UPSTAIRS" 1 -0.126735589969811
"tBodyGyroMag" "WALKING_UPSTAIRS" 2 -0.219713472958333
"tBodyGyroMag" "WALKING_UPSTAIRS" 3 -0.347321812220339
"tBodyGyroMag" "WALKING_UPSTAIRS" 4 -0.299779407884615
"tBodyGyroMag" "WALKING_UPSTAIRS" 5 -0.235516929306383
"tBodyGyroMag" "WALKING_UPSTAIRS" 6 -0.12912124415098
"tBodyGyroMag" "WALKING_UPSTAIRS" 7 -0.239099165627451
"tBodyGyroMag" "WALKING_UPSTAIRS" 8 0.166447991
"tBodyGyroMag" "WALKING_UPSTAIRS" 9 -0.0833234490061224
"tBodyGyroMag" "WALKING_UPSTAIRS" 10 0.0438573846851064
"tBodyGyroMag" "WALKING_UPSTAIRS" 11 -0.255048336944444
"tBodyGyroMag" "WALKING_UPSTAIRS" 12 -0.316561585961538
"tBodyGyroMag" "WALKING_UPSTAIRS" 13 -0.237182958116364
"tBodyGyroMag" "WALKING_UPSTAIRS" 14 0.365779419444444
"tBodyGyroMag" "WALKING_UPSTAIRS" 15 -0.201217274
"tBodyGyroMag" "WALKING_UPSTAIRS" 16 -0.308260568039216
"tBodyGyroMag" "WALKING_UPSTAIRS" 17 -0.235191249091667
"tBodyGyroMag" "WALKING_UPSTAIRS" 18 -0.3691086
"tBodyGyroMag" "WALKING_UPSTAIRS" 19 -0.06161577145
"tBodyGyroMag" "WALKING_UPSTAIRS" 20 0.0223302538235294
"tBodyGyroMag" "WALKING_UPSTAIRS" 21 -0.168982721146809
"tBodyGyroMag" "WALKING_UPSTAIRS" 22 -0.1280319236
"tBodyGyroMag" "WALKING_UPSTAIRS" 23 -0.156527148792745
"tBodyGyroMag" "WALKING_UPSTAIRS" 24 -0.33443583979661
"tBodyGyroMag" "WALKING_UPSTAIRS" 25 -0.3186346998
"tBodyGyroMag" "WALKING_UPSTAIRS" 26 -0.344427047636364
"tBodyGyroMag" "WALKING_UPSTAIRS" 27 -0.286145719598039
"tBodyGyroMag" "WALKING_UPSTAIRS" 28 -0.263415282690196
"tBodyGyroMag" "WALKING_UPSTAIRS" 29 0.0439627677608163
"tBodyGyroMag" "WALKING_UPSTAIRS" 30 -0.113608367276923
"tGravityAcc-X" "LAYING" 1 -0.24888179828
"tGravityAcc-X" "LAYING" 2 -0.509754238125
"tGravityAcc-X" "LAYING" 3 -0.241758478064516
"tGravityAcc-X" "LAYING" 4 -0.420664662222222
"tGravityAcc-X" "LAYING" 5 -0.483470597692308
"tGravityAcc-X" "LAYING" 6 -0.47670987877193
"tGravityAcc-X" "LAYING" 7 -0.502814250576923
"tGravityAcc-X" "LAYING" 8 -0.405930036111111
"tGravityAcc-X" "LAYING" 9 -0.5802528348
"tGravityAcc-X" "LAYING" 10 -0.453069737586207
"tGravityAcc-X" "LAYING" 11 -0.134832031403509
"tGravityAcc-X" "LAYING" 12 -0.3785920653
"tGravityAcc-X" "LAYING" 13 -0.156852206467742
"tGravityAcc-X" "LAYING" 14 -0.145483631627451
"tGravityAcc-X" "LAYING" 15 -0.1719930545
"tGravityAcc-X" "LAYING" 16 -0.206783742242857
"tGravityAcc-X" "LAYING" 17 -0.19913309
"tGravityAcc-X" "LAYING" 18 -0.220600509076923
"tGravityAcc-X" "LAYING" 19 -0.680043155060241
"tGravityAcc-X" "LAYING" 20 -0.472431415573529
"tGravityAcc-X" "LAYING" 21 -0.174349174822222
"tGravityAcc-X" "LAYING" 22 -0.418494577083333
"tGravityAcc-X" "LAYING" 23 -0.391564962777778
"tGravityAcc-X" "LAYING" 24 -0.359292534027778
"tGravityAcc-X" "LAYING" 25 -0.461102531369863
"tGravityAcc-X" "LAYING" 26 -0.621309715263158
"tGravityAcc-X" "LAYING" 27 -0.530434604864865
"tGravityAcc-X" "LAYING" 28 -0.490334541875
"tGravityAcc-X" "LAYING" 29 -0.346789842753623
"tGravityAcc-X" "LAYING" 30 -0.344737755285714
"tGravityAcc-X" "SITTING" 1 0.831509933404255
"tGravityAcc-X" "SITTING" 2 0.940477273043478
"tGravityAcc-X" "SITTING" 3 0.901098984615385
"tGravityAcc-X" "SITTING" 4 0.8693030064
"tGravityAcc-X" "SITTING" 5 0.880731443863636
"tGravityAcc-X" "SITTING" 6 0.933692934909091
"tGravityAcc-X" "SITTING" 7 0.969147824375
"tGravityAcc-X" "SITTING" 8 0.832453878043478
"tGravityAcc-X" "SITTING" 9 0.9163245106
"tGravityAcc-X" "SITTING" 10 0.791887198148148
"tGravityAcc-X" "SITTING" 11 0.871963798301887
"tGravityAcc-X" "SITTING" 12 0.926228975490196
"tGravityAcc-X" "SITTING" 13 0.92557651244898
"tGravityAcc-X" "SITTING" 14 0.939038759814815
"tGravityAcc-X" "SITTING" 15 0.89036426220339
"tGravityAcc-X" "SITTING" 16 0.942457377971014
"tGravityAcc-X" "SITTING" 17 0.94488374765625
"tGravityAcc-X" "SITTING" 18 0.909816469298246
"tGravityAcc-X" "SITTING" 19 0.581371509041096
"tGravityAcc-X" "SITTING" 20 0.924454522424242
"tGravityAcc-X" "SITTING" 21 0.940031368
"tGravityAcc-X" "SITTING" 22 0.839305928709677
"tGravityAcc-X" "SITTING" 23 0.936509242941176
"tGravityAcc-X" "SITTING" 24 0.919637604411765
"tGravityAcc-X" "SITTING" 25 0.865686078153846
"tGravityAcc-X" "SITTING" 26 0.782955611794872
"tGravityAcc-X" "SITTING" 27 0.839464714
"tGravityAcc-X" "SITTING" 28 0.907331309166667
"tGravityAcc-X" "SITTING" 29 0.891563755166667
"tGravityAcc-X" "SITTING" 30 0.825473836935484
"tGravityAcc-X" "STANDING" 1 0.942952000377358
"tGravityAcc-X" "STANDING" 2 0.896928566851852
"tGravityAcc-X" "STANDING" 3 0.93503077852459
"tGravityAcc-X" "STANDING" 4 0.95619779125
"tGravityAcc-X" "STANDING" 5 0.960188699107143
"tGravityAcc-X" "STANDING" 6 0.945139003859649
"tGravityAcc-X" "STANDING" 7 0.958728687924528
"tGravityAcc-X" "STANDING" 8 0.957669921111111
"tGravityAcc-X" "STANDING" 9 0.961323502222222
"tGravityAcc-X" "STANDING" 10 0.954008785454545
"tGravityAcc-X" "STANDING" 11 0.956464535957447
"tGravityAcc-X" "STANDING" 12 0.957317821803279
"tGravityAcc-X" "STANDING" 13 0.942695296842105
"tGravityAcc-X" "STANDING" 14 0.875319569
"tGravityAcc-X" "STANDING" 15 0.965528899622642
"tGravityAcc-X" "STANDING" 16 0.941587749358974
"tGravityAcc-X" "STANDING" 17 0.904678547435897
"tGravityAcc-X" "STANDING" 18 0.947573239863014
"tGravityAcc-X" "STANDING" 19 0.944045837534247
"tGravityAcc-X" "STANDING" 20 0.911231752465753
"tGravityAcc-X" "STANDING" 21 0.881213341910112
"tGravityAcc-X" "STANDING" 22 0.954064297619048
"tGravityAcc-X" "STANDING" 23 0.919857125882353
"tGravityAcc-X" "STANDING" 24 0.96644228
"tGravityAcc-X" "STANDING" 25 0.929794733108108
"tGravityAcc-X" "STANDING" 26 0.965460891621622
"tGravityAcc-X" "STANDING" 27 0.965351492
"tGravityAcc-X" "STANDING" 28 0.948514848481013
"tGravityAcc-X" "STANDING" 29 0.974508732
"tGravityAcc-X" "STANDING" 30 0.968556705084746
"tGravityAcc-X" "WALKING" 1 0.935223201473684
"tGravityAcc-X" "WALKING" 2 0.91301733338983
"tGravityAcc-X" "WALKING" 3 0.936506743275862
"tGravityAcc-X" "WALKING" 4 0.963999696833333
"tGravityAcc-X" "WALKING" 5 0.972624959821429
"tGravityAcc-X" "WALKING" 6 0.958067455087719
"tGravityAcc-X" "WALKING" 7 0.932566472280702
"tGravityAcc-X" "WALKING" 8 0.913586347916667
"tGravityAcc-X" "WALKING" 9 0.951867079615385
"tGravityAcc-X" "WALKING" 10 0.963092149811321
"tGravityAcc-X" "WALKING" 11 0.946468451355932
"tGravityAcc-X" "WALKING" 12 0.9668735148
"tGravityAcc-X" "WALKING" 13 0.910855709298246
"tGravityAcc-X" "WALKING" 14 0.802973961525424
"tGravityAcc-X" "WALKING" 15 0.951524391481481
"tGravityAcc-X" "WALKING" 16 0.925981326078431
"tGravityAcc-X" "WALKING" 17 0.92811236852459
"tGravityAcc-X" "WALKING" 18 0.92386524875
"tGravityAcc-X" "WALKING" 19 0.935222559230769
"tGravityAcc-X" "WALKING" 20 0.899965205686274
"tGravityAcc-X" "WALKING" 21 0.862524800961538
"tGravityAcc-X" "WALKING" 22 0.936096410434783
"tGravityAcc-X" "WALKING" 23 0.939809688644068
"tGravityAcc-X" "WALKING" 24 0.95970108137931
"tGravityAcc-X" "WALKING" 25 0.937483114459459
"tGravityAcc-X" "WALKING" 26 0.960647754576271
"tGravityAcc-X" "WALKING" 27 0.944759287368421
"tGravityAcc-X" "WALKING" 28 0.942930275555556
"tGravityAcc-X" "WALKING" 29 0.96237438509434
"tGravityAcc-X" "WALKING" 30 0.965217551076923
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 1 0.931874418979592
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 2 0.861831345531915
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 3 0.939057787755102
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 4 0.947731858666667
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 5 0.956649352553192
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 6 0.928531455208333
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 7 0.930623632765957
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 8 0.914023498421053
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 9 0.938417773333333
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 10 0.939807421052632
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 11 0.941746406521739
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 12 0.949861980652174
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 13 0.941875619787234
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 14 0.81629643
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 15 0.932302200476191
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 16 0.917818427021277
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 17 0.928817578043478
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 18 0.932277478363636
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 19 0.881940855128205
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 20 0.91972663
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 21 0.872683205555556
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 22 0.921820641944444
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 23 0.923711401296296
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 24 0.950883416727273
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 25 0.929627532241379
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 26 0.9467972718
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 27 0.931380178636364
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 28 0.929291680434783
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 29 0.948486215
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 30 0.958000491451613
"tGravityAcc-X" "WALKING_UPSTAIRS" 1 0.89335109754717
"tGravityAcc-X" "WALKING_UPSTAIRS" 2 0.790717418541667
"tGravityAcc-X" "WALKING_UPSTAIRS" 3 0.883533436101695
"tGravityAcc-X" "WALKING_UPSTAIRS" 4 0.946264314423077
"tGravityAcc-X" "WALKING_UPSTAIRS" 5 0.936821834893617
"tGravityAcc-X" "WALKING_UPSTAIRS" 6 0.913632241568627
"tGravityAcc-X" "WALKING_UPSTAIRS" 7 0.81874656
"tGravityAcc-X" "WALKING_UPSTAIRS" 8 0.860368718780488
"tGravityAcc-X" "WALKING_UPSTAIRS" 9 0.902647777755102
"tGravityAcc-X" "WALKING_UPSTAIRS" 10 0.931861027446809
"tGravityAcc-X" "WALKING_UPSTAIRS" 11 0.892626155555556
"tGravityAcc-X" "WALKING_UPSTAIRS" 12 0.938371473269231
"tGravityAcc-X" "WALKING_UPSTAIRS" 13 0.847634313454545
"tGravityAcc-X" "WALKING_UPSTAIRS" 14 0.688256122222222
"tGravityAcc-X" "WALKING_UPSTAIRS" 15 0.918544812291667
"tGravityAcc-X" "WALKING_UPSTAIRS" 16 0.826874282745098
"tGravityAcc-X" "WALKING_UPSTAIRS" 17 0.853530565833333
"tGravityAcc-X" "WALKING_UPSTAIRS" 18 0.883330258448276
"tGravityAcc-X" "WALKING_UPSTAIRS" 19 0.8294283725
"tGravityAcc-X" "WALKING_UPSTAIRS" 20 0.777095717058824
"tGravityAcc-X" "WALKING_UPSTAIRS" 21 0.781177210851064
"tGravityAcc-X" "WALKING_UPSTAIRS" 22 0.889454382857143
"tGravityAcc-X" "WALKING_UPSTAIRS" 23 0.843438810196078
"tGravityAcc-X" "WALKING_UPSTAIRS" 24 0.906369500508475
"tGravityAcc-X" "WALKING_UPSTAIRS" 25 0.927693239538462
"tGravityAcc-X" "WALKING_UPSTAIRS" 26 0.942095257090909
"tGravityAcc-X" "WALKING_UPSTAIRS" 27 0.868000278627451
"tGravityAcc-X" "WALKING_UPSTAIRS" 28 0.854508231764706
"tGravityAcc-X" "WALKING_UPSTAIRS" 29 0.929258953877551
"tGravityAcc-X" "WALKING_UPSTAIRS" 30 0.93182983
"tGravityAcc-Y" "LAYING" 1 0.70554977346
"tGravityAcc-Y" "LAYING" 2 0.752536639375
"tGravityAcc-Y" "LAYING" 3 0.837032099677419
"tGravityAcc-Y" "LAYING" 4 0.915165104259259
"tGravityAcc-Y" "LAYING" 5 0.954890346153846
"tGravityAcc-Y" "LAYING" 6 0.956593814210526
"tGravityAcc-Y" "LAYING" 7 0.393444278076923
"tGravityAcc-Y" "LAYING" 8 0.589922434814815
"tGravityAcc-Y" "LAYING" 9 -0.1191541962
"tGravityAcc-Y" "LAYING" 10 -0.139297681034483
"tGravityAcc-Y" "LAYING" 11 0.943017941403509
"tGravityAcc-Y" "LAYING" 12 0.8033788345
"tGravityAcc-Y" "LAYING" 13 0.656400944354839
"tGravityAcc-Y" "LAYING" 14 0.48539692745098
"tGravityAcc-Y" "LAYING" 15 0.899242553055556
"tGravityAcc-Y" "LAYING" 16 -0.0199270225714286
"tGravityAcc-Y" "LAYING" 17 0.658792072253521
"tGravityAcc-Y" "LAYING" 18 0.719755403692308
"tGravityAcc-Y" "LAYING" 19 0.725646622771084
"tGravityAcc-Y" "LAYING" 20 0.864882956617647
"tGravityAcc-Y" "LAYING" 21 0.599992678
"tGravityAcc-Y" "LAYING" 22 0.632484075694444
"tGravityAcc-Y" "LAYING" 23 0.438434067361111
"tGravityAcc-Y" "LAYING" 24 0.738430699305556
"tGravityAcc-Y" "LAYING" 25 0.620658919917808
"tGravityAcc-Y" "LAYING" 26 0.803015011578947
"tGravityAcc-Y" "LAYING" 27 0.567879494054054
"tGravityAcc-Y" "LAYING" 28 0.1440732745
"tGravityAcc-Y" "LAYING" 29 0.807535373478261
"tGravityAcc-Y" "LAYING" 30 0.732661247714286
"tGravityAcc-Y" "SITTING" 1 0.204411592680851
"tGravityAcc-Y" "SITTING" 2 -0.105630024498783
"tGravityAcc-Y" "SITTING" 3 0.127303379245962
